neuron_id,cell_type,assembly,odour_hz,odour_repeat_hz,baseline_hz
3782,excitatory,15,0.11111111,0.11111111,0.11111111
3783,excitatory,15,0.0,0.33333334,0.0
3784,excitatory,15,7.3333335,4.6666665,7.3333335
3785,excitatory,15,0.0,0.0,0.22222222
3786,excitatory,15,6.6666665,6.4444447,3.2222223
3787,excitatory,15,0.0,0.0,0.22222222
3788,excitatory,15,0.11111111,0.11111111,0.33333334
3789,excitatory,15,0.33333334,1.2222222,0.7777778
3790,excitatory,15,0.0,0.11111111,0.6666667
3791,excitatory,15,0.0,0.11111111,0.0
3792,excitatory,15,18.555555,31.88889,52.77778
3793,inhibitory,15,37.666668,34.333332,35.88889
3794,excitatory,15,0.0,0.0,0.0
3795,excitatory,15,4.2222223,4.6666665,8.111111
3796,excitatory,15,5.2222223,5.111111,1.3333334
3797,excitatory,15,32.666668,31.444445,10.222222
3798,excitatory,15,25.222221,20.444445,32.333332
3799,excitatory,15,4.2222223,9.111111,15.666667
3800,excitatory,15,0.0,0.44444445,0.0
3801,inhibitory,15,0.0,0.11111111,0.0
3802,excitatory,15,0.0,0.0,0.0
3803,excitatory,15,0.0,0.44444445,0.33333334
3804,excitatory,15,21.0,21.222221,30.0
3805,excitatory,15,3.0,2.5555556,5.3333335
3806,excitatory,15,0.0,0.0,0.0
3807,excitatory,15,10.777778,11.0,17.0
3808,excitatory,15,0.0,0.0,0.0
3809,inhibitory,15,1.7777778,3.3333333,1.6666666
3810,excitatory,15,9.333333,6.111111,17.222221
3811,excitatory,15,1.0,0.22222222,1.6666666
3812,inhibitory,15,11.777778,4.3333335,2.5555556
3813,excitatory,15,14.222222,17.555555,20.666666
3814,excitatory,15,4.5555553,3.6666667,6.6666665
3815,excitatory,15,3.5555556,2.4444444,2.1111112
3816,excitatory,15,12.888889,14.333333,13.777778
3817,excitatory,15,13.444445,12.333333,21.444445
3818,excitatory,15,0.5555556,0.8888889,0.6666667
3819,excitatory,15,0.11111111,0.0,0.8888889
3820,inhibitory,15,68.888885,71.666664,89.22222
3821,inhibitory,15,11.333333,5.4444447,12.0
3822,excitatory,15,0.0,0.11111111,0.11111111
3823,inhibitory,15,0.0,0.0,0.0
3824,excitatory,15,1.7777778,5.3333335,6.4444447
3825,excitatory,15,0.0,0.0,0.0
3826,excitatory,15,0.0,0.0,0.0
3827,excitatory,15,0.0,0.0,0.0
3828,inhibitory,15,0.0,0.0,0.0
3829,excitatory,15,1.0,0.7777778,1.3333334
3830,excitatory,15,0.11111111,0.0,1.5555556
3831,excitatory,15,0.33333334,0.0,0.11111111
3832,excitatory,15,0.0,0.11111111,0.0
3833,excitatory,15,0.0,0.0,0.0
3834,excitatory,15,7.6666665,5.3333335,7.888889
3835,excitatory,15,11.333333,5.0,12.0
3836,excitatory,15,1.0,1.3333334,1.5555556
3837,excitatory,15,0.22222222,0.5555556,0.7777778
3838,excitatory,15,0.0,0.0,0.0
3839,excitatory,15,0.0,0.0,0.0
3840,excitatory,15,1.7777778,1.1111112,1.0
3841,excitatory,15,0.0,0.0,0.0
3842,excitatory,15,0.0,0.11111111,0.0
3843,inhibitory,15,17.777779,11.666667,8.222222
3844,inhibitory,15,3.4444444,2.1111112,1.2222222
3845,excitatory,15,6.6666665,7.888889,2.0
3846,excitatory,15,0.0,0.0,0.0
3847,excitatory,15,0.0,0.0,0.0
3848,excitatory,15,1.1111112,0.6666667,0.22222222
3849,inhibitory,15,0.0,0.0,1.0
3850,excitatory,15,0.0,0.0,0.0
3851,excitatory,15,0.11111111,0.0,0.33333334
3852,inhibitory,15,4.6666665,5.111111,9.888889
3853,excitatory,15,0.0,0.11111111,0.0
3854,excitatory,15,0.0,0.0,0.0
3855,excitatory,15,4.111111,5.0,7.0
3856,excitatory,15,0.0,0.0,0.0
3857,excitatory,15,0.0,0.0,0.6666667
3858,excitatory,15,0.0,0.33333334,0.0
3859,inhibitory,15,82.333336,43.11111,93.22222
3860,inhibitory,15,13.222222,24.0,7.888889
3861,excitatory,15,0.33333334,0.11111111,0.0
3862,excitatory,15,0.0,0.0,0.0
3863,excitatory,15,0.0,0.6666667,0.11111111
3864,inhibitory,15,40.666668,32.555557,59.77778
3865,inhibitory,15,4.7777777,5.6666665,7.6666665
3866,excitatory,15,0.11111111,0.7777778,0.8888889
3867,excitatory,15,9.444445,10.0,14.0
3868,inhibitory,15,0.22222222,0.22222222,1.7777778
3869,excitatory,15,0.11111111,0.0,0.0
3870,excitatory,15,0.33333334,0.0,0.44444445
3871,excitatory,15,0.7777778,2.4444444,0.7777778
3872,excitatory,15,0.0,0.0,0.0
3873,excitatory,15,0.0,0.0,0.11111111
3874,excitatory,15,0.0,1.2222222,0.0
3875,excitatory,15,0.33333334,1.0,3.0
3876,excitatory,15,0.0,0.11111111,0.0
3877,excitatory,15,0.11111111,0.0,0.0
3878,excitatory,15,0.0,0.0,0.0
3879,excitatory,15,27.555555,27.222221,37.22222
3880,excitatory,15,16.777779,8.444445,9.666667
3881,excitatory,15,0.0,0.0,0.44444445
3882,excitatory,15,1.2222222,1.7777778,4.4444447
3883,excitatory,15,8.444445,6.7777777,4.888889
3884,excitatory,15,0.11111111,0.44444445,1.0
3885,excitatory,15,0.44444445,0.7777778,0.11111111
3886,excitatory,15,8.111111,4.7777777,1.7777778
3887,excitatory,15,15.777778,18.666666,29.333334
3888,excitatory,15,7.4444447,6.111111,11.777778
3889,excitatory,15,0.0,0.0,0.0
3890,excitatory,15,0.0,0.0,0.0
3891,excitatory,15,0.11111111,0.11111111,0.11111111
3892,excitatory,15,7.111111,4.888889,5.3333335
3893,excitatory,15,3.0,2.0,2.3333333
3894,inhibitory,15,1.3333334,0.33333334,0.11111111
3895,excitatory,15,0.0,0.11111111,0.11111111
3896,excitatory,15,118.77778,135.0,56.0
3897,excitatory,15,3.4444444,3.8888888,4.6666665
3898,excitatory,15,10.333333,11.333333,42.11111
3899,excitatory,15,2.4444444,4.7777777,0.33333334
3900,excitatory,15,0.0,0.0,0.0
3901,excitatory,15,22.222221,17.444445,5.4444447
3902,excitatory,15,0.0,0.11111111,0.0
3903,excitatory,15,9.111111,7.4444447,11.888889
3904,excitatory,15,0.11111111,2.0,0.0
3905,excitatory,15,42.88889,42.11111,30.333334
3906,excitatory,15,1.0,1.2222222,0.8888889
3907,excitatory,15,3.6666667,3.7777777,0.7777778
3908,inhibitory,15,0.0,0.11111111,1.1111112
3909,excitatory,15,0.8888889,0.8888889,0.0
3910,excitatory,15,0.0,0.0,0.0
3911,inhibitory,15,0.0,0.0,0.33333334
3912,excitatory,15,0.22222222,1.0,0.0
3913,excitatory,15,0.0,0.0,0.0
3914,excitatory,15,0.0,0.11111111,0.0
3915,excitatory,15,0.0,0.22222222,0.7777778
3916,excitatory,15,9.444445,5.0,2.3333333
3917,excitatory,15,0.11111111,0.5555556,0.11111111
3918,excitatory,15,0.0,0.0,0.0
3919,excitatory,15,0.0,0.11111111,0.0
3920,excitatory,15,0.11111111,0.11111111,0.11111111
3921,excitatory,15,2.4444444,3.8888888,7.6666665
3922,inhibitory,15,3.5555556,4.5555553,4.2222223
3923,excitatory,15,0.7777778,0.7777778,1.3333334
3924,inhibitory,15,1.6666666,2.5555556,8.222222
3925,excitatory,15,0.0,0.0,0.7777778
3926,excitatory,15,0.11111111,1.4444444,0.44444445
3927,inhibitory,15,0.0,0.0,0.0
3928,excitatory,15,0.0,0.0,1.1111112
3929,excitatory,15,32.22222,24.0,8.333333
3930,excitatory,15,0.0,0.0,0.0
3931,excitatory,15,1.8888888,5.5555553,8.888889
3932,excitatory,15,0.0,0.0,0.0
3933,excitatory,15,5.6666665,7.0,12.111111
3934,excitatory,15,0.0,0.22222222,0.11111111
3935,inhibitory,15,0.44444445,0.7777778,0.22222222
3936,excitatory,15,21.444445,21.333334,20.666666
3937,inhibitory,15,172.55556,124.111115,168.88889
3938,excitatory,15,0.11111111,0.7777778,0.22222222
3939,excitatory,15,0.44444445,1.0,2.8888888
3940,excitatory,15,0.0,0.0,0.0
3941,excitatory,15,0.8888889,3.7777777,18.666666
3942,excitatory,15,0.0,0.11111111,0.33333334
3943,excitatory,15,3.0,3.8888888,2.0
3944,inhibitory,15,5.6666665,2.0,9.777778
3945,excitatory,15,0.0,0.0,0.0
3946,excitatory,15,1.1111112,0.11111111,0.22222222
3947,excitatory,15,0.0,0.0,0.0
3948,excitatory,15,6.0,2.0,9.0
3949,excitatory,15,4.111111,3.6666667,3.3333333
3950,excitatory,15,0.11111111,0.11111111,0.0
3951,excitatory,15,1.1111112,2.0,0.11111111
3952,excitatory,15,0.0,0.0,0.0
3953,excitatory,15,0.0,0.0,0.11111111
3954,inhibitory,15,22.88889,13.111111,8.0
3955,excitatory,15,28.666666,20.666666,33.333332
3956,excitatory,15,0.0,0.0,0.0
3957,excitatory,15,0.0,0.0,0.0
3958,excitatory,15,0.0,0.0,0.0
3959,excitatory,15,0.0,0.11111111,1.3333334
3960,excitatory,15,0.22222222,0.33333334,0.0
3961,excitatory,15,0.0,0.0,0.0
3962,excitatory,15,0.0,0.0,0.11111111
3963,excitatory,15,0.0,0.0,0.0
3964,excitatory,15,17.666666,9.111111,19.555555
3965,inhibitory,15,0.0,0.11111111,0.0
3966,excitatory,15,0.0,0.0,0.0
3967,excitatory,15,0.0,0.0,0.11111111
3968,excitatory,15,1.3333334,2.1111112,1.1111112
3969,excitatory,15,31.0,30.11111,8.777778
3970,inhibitory,15,0.33333334,0.44444445,0.44444445
3971,inhibitory,15,0.0,2.2222223,0.11111111
3972,inhibitory,15,29.666666,20.555555,20.777779
3973,excitatory,15,0.0,0.0,0.33333334
3974,excitatory,15,3.2222223,3.2222223,2.3333333
3975,inhibitory,15,85.77778,82.55556,118.77778
3976,excitatory,15,0.44444445,0.6666667,1.2222222
3977,excitatory,15,0.44444445,0.22222222,3.0
3978,excitatory,15,2.5555556,2.4444444,0.33333334
3979,excitatory,15,0.6666667,2.8888888,0.11111111
3980,excitatory,15,21.555555,25.222221,42.444443
3981,excitatory,15,0.0,0.0,0.0
3982,excitatory,15,0.0,0.0,0.0
3983,inhibitory,15,1.0,1.6666666,1.3333334
3984,inhibitory,15,0.0,0.33333334,0.0
3985,inhibitory,15,19.666666,37.666668,28.333334
3986,excitatory,15,1.7777778,3.5555556,0.8888889
3987,excitatory,15,1.3333334,12.444445,2.3333333
3988,excitatory,15,1.3333334,2.6666667,0.0
3989,excitatory,15,0.0,0.11111111,0.0
3990,excitatory,15,0.0,0.0,0.0
3991,inhibitory,15,2.4444444,3.8888888,1.4444444
3992,excitatory,15,21.666666,19.333334,26.88889
3993,excitatory,15,19.88889,10.777778,19.11111
3994,excitatory,15,0.0,0.0,0.0
3995,excitatory,15,10.0,9.666667,5.7777777
3996,excitatory,15,0.0,0.0,0.33333334
3997,excitatory,15,0.0,0.0,0.0
3998,excitatory,15,0.0,0.0,0.0
3999,excitatory,15,0.0,0.8888889,0.22222222
4000,excitatory,16,1.0,2.7777777,1.0
4001,excitatory,16,0.0,0.6666667,0.22222222
4002,excitatory,16,0.6666667,0.11111111,1.1111112
4003,excitatory,16,0.0,0.0,0.0
4004,inhibitory,16,0.11111111,0.11111111,0.44444445
4005,excitatory,16,0.33333334,0.11111111,0.0
4006,excitatory,16,5.888889,5.7777777,3.0
4007,excitatory,16,1.5555556,0.7777778,1.5555556
4008,excitatory,16,0.0,0.0,0.0
4009,excitatory,16,0.22222222,0.33333334,0.8888889
4010,excitatory,16,0.0,0.0,0.0
4011,excitatory,16,0.6666667,0.44444445,0.8888889
4012,excitatory,16,0.11111111,0.0,0.11111111
4013,excitatory,16,4.5555553,1.7777778,3.5555556
4014,excitatory,16,1.2222222,0.7777778,1.1111112
4015,excitatory,16,0.0,0.11111111,3.3333333
4016,excitatory,16,0.0,0.0,0.0
4017,excitatory,16,0.11111111,0.0,0.11111111
4018,excitatory,16,1.2222222,1.7777778,0.0
4019,excitatory,16,0.0,0.11111111,0.0
4020,inhibitory,16,53.555557,51.444443,73.0
4021,inhibitory,16,15.777778,35.555557,34.555557
4022,excitatory,16,18.444445,13.666667,30.222221
4023,inhibitory,16,0.5555556,0.0,0.0
4024,excitatory,16,2.6666667,6.111111,0.44444445
4025,excitatory,16,0.0,0.0,0.0
4026,excitatory,16,0.33333334,0.0,0.0
4027,excitatory,16,0.11111111,0.0,0.0
4028,excitatory,16,0.44444445,0.44444445,0.11111111
4029,excitatory,16,0.0,0.0,0.11111111
4030,excitatory,16,0.0,0.0,0.0
4031,excitatory,16,0.0,0.0,0.0
4032,inhibitory,16,40.11111,52.444443,10.0
4033,excitatory,16,2.3333333,2.1111112,0.33333334
4034,excitatory,16,0.0,0.0,0.0
4035,excitatory,16,6.111111,10.222222,4.6666665
4036,excitatory,16,1.1111112,2.0,0.44444445
4037,excitatory,16,0.44444445,0.0,2.3333333
4038,excitatory,16,0.0,0.0,0.0
4039,excitatory,16,0.0,0.0,0.0
4040,excitatory,16,0.0,0.0,1.0
4041,excitatory,16,0.0,0.0,0.0
4042,excitatory,16,0.0,0.0,0.0
4043,inhibitory,16,5.3333335,7.6666665,15.111111
4044,excitatory,16,0.5555556,0.33333334,1.1111112
4045,excitatory,16,10.111111,8.555555,10.111111
4046,inhibitory,16,1.3333334,5.2222223,1.5555556
4047,excitatory,16,9.444445,6.5555553,0.6666667
4048,excitatory,16,1.1111112,0.5555556,0.44444445
4049,excitatory,16,0.0,0.0,0.0
4050,excitatory,16,0.0,0.0,0.0
4051,inhibitory,16,0.33333334,12.222222,0.7777778
4052,excitatory,16,1.3333334,2.1111112,0.0
4053,excitatory,16,0.0,0.0,0.0
4054,inhibitory,16,0.0,0.0,0.0
4055,excitatory,16,0.0,0.22222222,0.0
4056,excitatory,16,0.11111111,0.33333334,0.0
4057,excitatory,16,0.44444445,1.2222222,0.22222222
4058,inhibitory,16,12.222222,9.555555,6.3333335
4059,excitatory,16,0.44444445,0.11111111,1.4444444
4060,inhibitory,16,15.555555,14.111111,14.555555
4061,excitatory,16,0.0,0.22222222,0.11111111
4062,excitatory,16,5.3333335,5.4444447,5.5555553
4063,excitatory,16,14.555555,23.11111,12.444445
4064,inhibitory,16,0.11111111,0.33333334,2.3333333
4065,excitatory,16,0.11111111,0.0,0.11111111
4066,excitatory,16,0.44444445,0.6666667,0.22222222
4067,excitatory,16,0.0,0.0,0.0
4068,inhibitory,16,0.0,0.22222222,0.0
4069,excitatory,16,0.0,0.0,0.0
4070,inhibitory,16,7.888889,6.0,33.333332
4071,excitatory,16,0.7777778,1.0,0.11111111
4072,inhibitory,16,62.555557,68.77778,53.666668
4073,excitatory,16,47.444443,44.444443,32.0
4074,excitatory,16,0.11111111,0.0,0.33333334
4075,excitatory,16,0.0,0.0,0.0
4076,excitatory,16,0.0,0.0,0.11111111
4077,excitatory,16,0.22222222,0.0,0.0
4078,inhibitory,16,10.444445,6.888889,3.6666667
4079,excitatory,16,0.0,0.0,0.0
4080,excitatory,16,0.22222222,0.0,1.1111112
4081,excitatory,16,0.22222222,1.3333334,0.11111111
4082,excitatory,16,0.0,0.0,0.0
4083,inhibitory,16,0.11111111,0.33333334,0.5555556
4084,inhibitory,16,50.11111,46.444443,66.55556
4085,excitatory,16,0.0,0.0,0.0
4086,inhibitory,16,0.11111111,0.0,0.0
4087,inhibitory,16,0.8888889,1.4444444,0.8888889
4088,inhibitory,16,19.333334,45.666668,54.555557
4089,excitatory,16,0.0,0.22222222,0.0
4090,excitatory,16,0.44444445,0.44444445,0.0
4091,excitatory,16,0.0,0.0,0.0
4092,excitatory,16,16.0,20.11111,5.7777777
4093,inhibitory,16,22.11111,22.666666,27.0
4094,excitatory,16,0.0,0.0,0.0
4095,excitatory,16,0.6666667,0.33333334,3.1111112
4096,excitatory,16,0.0,0.0,0.0
4097,excitatory,16,0.0,0.22222222,0.11111111
4098,excitatory,16,0.22222222,0.0,0.11111111
4099,excitatory,16,3.4444444,5.6666665,4.2222223
4100,excitatory,16,0.0,0.0,0.22222222
4101,inhibitory,16,53.333332,33.666668,59.77778
4102,excitatory,16,0.0,0.0,0.0
4103,inhibitory,16,1.4444444,4.7777777,0.8888889
4104,inhibitory,16,9.222222,17.88889,1.0
4105,inhibitory,16,0.5555556,0.33333334,0.0
4106,excitatory,16,0.0,0.0,0.0
4107,excitatory,16,0.11111111,0.11111111,0.22222222
4108,excitatory,16,0.0,0.0,0.0
4109,excitatory,16,0.0,0.0,0.0
4110,excitatory,16,0.0,0.0,0.0
4111,excitatory,16,0.33333334,0.22222222,0.11111111
4112,excitatory,16,3.0,2.1111112,0.7777778
4113,excitatory,16,5.0,2.3333333,4.111111
4114,excitatory,16,6.111111,4.0,5.3333335
4115,excitatory,16,0.0,0.0,0.0
4116,excitatory,16,0.44444445,1.4444444,0.44444445
4117,excitatory,16,0.44444445,0.44444445,0.0
4118,excitatory,16,24.777779,21.88889,15.444445
4119,excitatory,16,0.0,0.0,0.0
4120,excitatory,16,0.7777778,2.0,0.0
4121,excitatory,16,4.3333335,2.0,0.22222222
4122,excitatory,16,0.0,0.0,0.0
4123,excitatory,16,0.0,0.0,0.0
4124,excitatory,16,5.111111,3.6666667,3.3333333
4125,excitatory,16,0.0,0.0,0.0
4126,excitatory,16,0.0,0.0,0.0
4127,excitatory,16,6.6666665,4.888889,8.666667
4128,excitatory,16,0.11111111,0.22222222,0.11111111
4129,excitatory,16,0.0,0.0,0.0
4130,excitatory,16,0.33333334,0.33333334,0.22222222
4131,excitatory,16,0.0,0.0,0.0
4132,excitatory,16,0.0,0.0,0.0
4133,excitatory,16,3.5555556,3.6666667,1.0
4134,excitatory,16,0.0,0.0,0.0
4135,inhibitory,16,17.88889,14.666667,21.333334
4136,inhibitory,16,23.222221,31.222221,51.77778
4137,excitatory,16,35.88889,31.666666,50.333332
4138,excitatory,16,0.0,0.0,0.11111111
4139,excitatory,16,0.6666667,1.0,1.7777778
4140,excitatory,16,0.44444445,0.6666667,1.4444444
4141,excitatory,16,3.7777777,3.1111112,1.0
4142,excitatory,16,21.0,13.333333,5.888889
4143,excitatory,16,7.7777777,11.111111,12.222222
4144,excitatory,16,0.0,0.0,0.0
4145,inhibitory,16,0.7777778,0.6666667,0.33333334
4146,excitatory,16,2.7777777,7.5555553,3.6666667
4147,excitatory,16,0.0,0.0,0.0
4148,excitatory,16,24.555555,11.888889,7.3333335
4149,excitatory,16,5.7777777,7.2222223,24.666666
4150,inhibitory,16,46.555557,40.11111,52.11111
4151,excitatory,16,0.33333334,5.0,0.7777778
4152,excitatory,16,1.5555556,1.4444444,1.1111112
4153,inhibitory,16,1.1111112,1.8888888,0.22222222
4154,inhibitory,16,24.777779,23.666666,16.333334
4155,excitatory,16,0.0,0.0,0.0
4156,excitatory,16,0.44444445,2.0,4.0
4157,inhibitory,16,4.6666665,2.8888888,2.1111112
4158,excitatory,16,0.0,0.0,0.0
4159,excitatory,16,0.0,0.0,0.0
4160,excitatory,16,0.0,0.0,0.0
4161,excitatory,16,0.0,0.0,0.0
4162,inhibitory,16,230.77777,194.33333,245.22223
4163,excitatory,16,0.11111111,0.11111111,0.0
4164,excitatory,16,3.0,7.7777777,0.5555556
4165,excitatory,16,0.44444445,0.11111111,0.11111111
4166,excitatory,16,0.0,0.0,0.0
4167,inhibitory,16,8.111111,8.111111,11.111111
4168,excitatory,16,0.0,0.0,0.0
4169,excitatory,16,0.0,0.0,0.0
4170,inhibitory,16,0.0,0.44444445,0.33333334
4171,excitatory,16,0.11111111,0.11111111,0.44444445
4172,excitatory,16,0.44444445,0.5555556,0.0
4173,excitatory,16,1.3333334,0.11111111,2.5555556
4174,inhibitory,16,0.11111111,0.33333334,0.44444445
4175,inhibitory,16,7.2222223,8.777778,6.6666665
4176,excitatory,16,7.3333335,7.7777777,9.444445
4177,excitatory,16,0.0,0.22222222,0.0
4178,excitatory,16,0.0,0.0,0.0
4179,excitatory,16,0.44444445,0.11111111,0.6666667
4180,excitatory,16,3.0,5.0,5.2222223
4181,excitatory,16,74.55556,58.333332,68.0
4182,excitatory,16,0.0,0.0,0.0
4183,excitatory,16,0.8888889,6.0,0.11111111
4184,excitatory,16,0.11111111,0.0,0.33333334
4185,excitatory,16,0.11111111,0.33333334,0.22222222
4186,excitatory,16,0.0,0.0,0.0
4187,excitatory,16,0.0,0.0,0.0
4188,excitatory,16,9.333333,9.333333,10.111111
4189,inhibitory,16,41.666668,41.555557,42.666668
4190,excitatory,16,0.0,0.0,0.22222222
4191,excitatory,16,0.0,0.22222222,0.0
4192,excitatory,16,6.5555553,7.6666665,0.7777778
4193,inhibitory,16,88.333336,48.333332,85.22222
4194,excitatory,16,12.777778,15.888889,4.0
4195,excitatory,16,5.3333335,2.7777777,1.3333334
4196,excitatory,16,18.0,27.11111,8.555555
4197,excitatory,16,0.0,0.0,0.0
4198,inhibitory,16,6.0,3.6666667,0.7777778
4199,excitatory,16,30.777779,31.11111,47.333332
4200,excitatory,16,0.0,0.0,0.0
4201,excitatory,16,15.111111,16.666666,17.333334
4202,inhibitory,16,0.0,0.33333334,0.0
4203,excitatory,16,0.5555556,0.0,0.0
4204,excitatory,16,1.3333334,0.22222222,3.7777777
4205,excitatory,16,0.0,0.0,0.22222222
4206,excitatory,16,0.0,0.0,0.0
4207,excitatory,16,0.0,0.0,0.0
4208,excitatory,16,0.0,0.0,0.0
4209,excitatory,16,28.555555,31.666666,37.333332
4210,excitatory,16,0.0,0.0,0.0
4211,excitatory,16,0.6666667,0.33333334,0.22222222
4212,excitatory,16,0.0,0.0,0.11111111
4213,excitatory,16,0.0,0.0,0.11111111
4214,excitatory,16,2.3333333,1.6666666,0.7777778
4215,excitatory,16,0.11111111,0.0,0.11111111
4216,inhibitory,16,9.888889,9.222222,24.11111
4217,excitatory,16,13.555555,5.4444447,5.2222223
4218,excitatory,16,8.444445,14.444445,4.5555553
4219,excitatory,16,0.0,0.0,0.0
4220,inhibitory,16,44.77778,32.666668,83.22222
4221,excitatory,16,0.0,0.0,0.0
4222,excitatory,16,0.33333334,0.11111111,0.33333334
4223,inhibitory,16,0.0,0.11111111,0.0
4224,excitatory,16,5.4444447,1.7777778,5.0
4225,excitatory,16,0.11111111,0.0,0.11111111
4226,inhibitory,16,1.0,3.1111112,7.5555553
4227,inhibitory,16,0.22222222,0.0,0.0
4228,inhibitory,16,0.0,0.11111111,0.0
4229,excitatory,16,0.0,0.0,0.0
4230,excitatory,16,4.3333335,4.111111,6.2222223
4231,excitatory,16,2.3333333,2.0,1.8888888
4232,inhibitory,16,28.0,21.88889,16.666666
4233,excitatory,16,0.0,0.0,0.0
4234,inhibitory,16,0.5555556,0.44444445,0.0
4235,inhibitory,16,0.7777778,0.8888889,0.33333334
4236,excitatory,16,0.0,0.0,0.0
4237,excitatory,16,0.22222222,1.3333334,0.0
4238,excitatory,16,0.0,0.0,0.0
4239,inhibitory,16,70.77778,52.0,65.55556
4240,excitatory,16,0.0,0.0,0.0
4241,excitatory,16,0.44444445,0.7777778,0.0
4242,excitatory,16,0.0,0.0,0.0
4243,excitatory,16,0.0,0.0,0.0
4244,excitatory,16,0.0,0.11111111,0.0
4245,excitatory,16,2.4444444,1.5555556,0.33333334
4246,inhibitory,16,8.0,16.555555,4.5555553
4247,excitatory,16,2.4444444,1.6666666,21.88889
4248,excitatory,16,0.0,0.0,0.0
4249,excitatory,16,0.0,0.11111111,0.11111111
4250,inhibitory,17,11.555555,25.0,0.6666667
4251,excitatory,17,0.0,0.11111111,0.0
4252,excitatory,17,2.7777777,1.1111112,0.7777778
4253,inhibitory,17,1.2222222,2.6666667,0.33333334
4254,excitatory,17,0.22222222,0.6666667,0.22222222
4255,excitatory,17,0.11111111,0.0,0.0
4256,excitatory,17,1.0,0.6666667,1.1111112
4257,excitatory,17,0.5555556,0.33333334,1.0
4258,excitatory,17,0.8888889,1.0,0.8888889
4259,excitatory,17,22.88889,24.555555,26.88889
4260,excitatory,17,0.0,0.0,0.0
4261,excitatory,17,7.4444447,9.777778,9.222222
4262,excitatory,17,0.11111111,0.6666667,0.6666667
4263,excitatory,17,0.0,0.0,0.0
4264,excitatory,17,0.0,0.0,0.5555556
4265,excitatory,17,1.4444444,0.11111111,0.6666667
4266,inhibitory,17,29.11111,30.222221,53.11111
4267,excitatory,17,3.5555556,4.4444447,1.4444444
4268,inhibitory,17,4.3333335,1.8888888,8.0
4269,excitatory,17,0.0,0.0,0.33333334
4270,excitatory,17,2.6666667,1.2222222,1.5555556
4271,excitatory,17,0.11111111,0.0,0.0
4272,excitatory,17,0.11111111,0.11111111,0.11111111
4273,excitatory,17,0.0,0.0,1.8888888
4274,excitatory,17,0.11111111,0.0,0.0
4275,excitatory,17,8.333333,10.333333,2.4444444
4276,excitatory,17,1.0,2.4444444,1.0
4277,excitatory,17,24.666666,22.555555,27.555555
4278,excitatory,17,0.0,0.0,0.0
4279,inhibitory,17,1.3333334,0.8888889,4.2222223
4280,excitatory,17,24.11111,60.11111,103.55556
4281,excitatory,17,0.0,0.0,0.0
4282,excitatory,17,0.0,0.0,0.0
4283,excitatory,17,37.11111,28.666666,11.333333
4284,excitatory,17,0.0,0.0,0.0
4285,excitatory,17,0.22222222,0.11111111,7.0
4286,inhibitory,17,5.3333335,15.666667,3.3333333
4287,excitatory,17,0.0,0.0,0.0
4288,excitatory,17,1.1111112,0.7777778,2.3333333
4289,excitatory,17,0.11111111,0.44444445,1.7777778
4290,excitatory,17,0.44444445,0.5555556,0.11111111
4291,excitatory,17,0.11111111,0.11111111,0.0
4292,excitatory,17,0.44444445,1.2222222,6.7777777
4293,excitatory,17,8.555555,5.5555553,12.888889
4294,inhibitory,17,5.111111,4.7777777,5.6666665
4295,excitatory,17,0.7777778,0.33333334,0.22222222
4296,excitatory,17,1.1111112,0.5555556,0.0
4297,excitatory,17,0.0,0.0,0.0
4298,excitatory,17,4.2222223,2.2222223,0.6666667
4299,excitatory,17,0.0,0.0,0.0
4300,inhibitory,17,5.111111,9.666667,2.1111112
4301,inhibitory,17,9.444445,15.222222,1.8888888
4302,excitatory,17,0.0,0.0,0.0
4303,excitatory,17,36.333332,64.111115,62.0
4304,excitatory,17,0.0,0.0,0.0
4305,excitatory,17,0.0,0.0,0.0
4306,excitatory,17,0.0,0.0,0.0
4307,excitatory,17,0.0,0.0,0.0
4308,excitatory,17,0.0,0.0,0.11111111
4309,excitatory,17,0.0,0.0,0.0
4310,excitatory,17,23.777779,27.555555,47.0
4311,excitatory,17,0.0,0.0,0.11111111
4312,excitatory,17,3.3333333,1.2222222,0.33333334
4313,excitatory,17,1.6666666,8.555555,6.2222223
4314,excitatory,17,2.0,4.4444447,0.5555556
4315,excitatory,17,0.33333334,0.33333334,0.33333334
4316,inhibitory,17,7.111111,2.7777777,8.555555
4317,excitatory,17,0.0,0.33333334,0.0
4318,excitatory,17,0.6666667,1.1111112,3.4444444
4319,excitatory,17,5.2222223,6.0,6.2222223
4320,inhibitory,17,0.0,0.0,0.0
4321,inhibitory,17,20.333334,14.777778,8.333333
4322,excitatory,17,6.0,6.2222223,1.7777778
4323,excitatory,17,0.0,0.0,0.0
4324,excitatory,17,0.0,0.0,0.0
4325,excitatory,17,0.22222222,0.11111111,1.1111112
4326,excitatory,17,2.6666667,1.5555556,1.1111112
4327,excitatory,17,0.11111111,0.11111111,0.0
4328,excitatory,17,0.0,0.0,0.11111111
4329,excitatory,17,1.3333334,1.2222222,0.7777778
4330,inhibitory,17,0.11111111,0.0,0.8888889
4331,excitatory,17,0.0,0.0,0.11111111
4332,excitatory,17,0.0,0.33333334,0.0
4333,excitatory,17,0.5555556,0.44444445,0.5555556
4334,excitatory,17,0.0,0.0,0.0
4335,excitatory,17,12.777778,12.222222,18.666666
4336,excitatory,17,4.7777777,23.0,0.6666667
